PersonID,NAMELSAD,LANCOUNT,VACLEP,ILLIT
Person_850,"Anchorage Municipality, Alaska","[60, 64, 2, 61]",1,1
Person_851,"Anchorage Municipality, Alaska","[2, 60, 61, 64]",1,1
Person_852,"Anchorage Municipality, Alaska","[60, 64, 2, 61]",1,1
Person_853,"Anchorage Municipality, Alaska","[60, 61, 2, 64]",1,1
Person_854,"Anchorage Municipality, Alaska","[2, 60, 61, 64]",1,1
Person_855,"Anchorage Municipality, Alaska","[64, 60, 2, 61]",1,1
Person_856,"Anchorage Municipality, Alaska","[64, 60, 2, 61]",1,1
Person_857,"Anchorage Municipality, Alaska","[69, 59, 65, 64]",1,0
Person_858,"Anchorage Municipality, Alaska","[69, 52, 65, 59]",1,0
Person_859,"Anchorage Municipality, Alaska","[69, 52, 59, 64]",1,0
Person_860,"Anchorage Municipality, Alaska","[69, 52, 65, 64]",1,0
Person_861,"Anchorage Municipality, Alaska","[64, 52, 65, 69]",1,0
Person_862,"Anchorage Municipality, Alaska","[59, 69, 52, 65]",1,0
Person_863,"Anchorage Municipality, Alaska","[65, 64, 59, 69]",1,0
Person_864,"Anchorage Municipality, Alaska","[64, 65, 59, 69]",1,0
Person_865,"Anchorage Municipality, Alaska","[69, 59, 64, 65]",1,0
Person_866,"Anchorage Municipality, Alaska","[69, 64, 65, 52]",1,0
Person_867,"Anchorage Municipality, Alaska","[59, 65, 52, 69]",1,0
Person_868,"Anchorage Municipality, Alaska","[69, 65, 59, 64]",1,0
Person_869,"Anchorage Municipality, Alaska","[65, 59, 69, 52]",1,0
Person_870,"Anchorage Municipality, Alaska","[52, 59, 65, 64]",1,0
Person_871,"Anchorage Municipality, Alaska","[65, 59, 64, 69]",1,0
Person_872,"Anchorage Municipality, Alaska","[59, 69, 65, 64]",1,0
Person_873,"Anchorage Municipality, Alaska","[52, 69, 65, 59]",1,0
Person_874,"Anchorage Municipality, Alaska","[69, 65, 64, 52]",1,0
Person_875,"Anchorage Municipality, Alaska","[65, 52, 64, 69]",1,0
Person_876,"Anchorage Municipality, Alaska","[69, 59, 64, 52]",1,0
Person_877,"Anchorage Municipality, Alaska","[52, 59, 69, 65]",1,0
Person_878,"Anchorage Municipality, Alaska","[64, 52, 59, 65]",1,0
Person_879,"Anchorage Municipality, Alaska","[65, 52, 69, 64]",1,0
Person_880,"Anchorage Municipality, Alaska","[59, 69, 65, 52]",1,0
Person_881,"Anchorage Municipality, Alaska","[52, 69, 64, 65]",1,0
Person_882,"Anchorage Municipality, Alaska","[59, 69, 64, 65]",1,0
Person_883,"Anchorage Municipality, Alaska","[69, 64, 59, 52]",1,0
Person_884,"Anchorage Municipality, Alaska","[59, 52, 65, 64]",1,0
Person_885,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_886,"Anchorage Municipality, Alaska","[64, 52, 65, 59]",1,0
Person_887,"Anchorage Municipality, Alaska","[59, 64, 65, 52]",1,0
Person_888,"Anchorage Municipality, Alaska","[65, 64, 52, 59]",1,0
Person_889,"Anchorage Municipality, Alaska","[52, 65, 59, 64]",1,0
Person_890,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_891,"Anchorage Municipality, Alaska","[65, 59, 52, 64]",1,0
Person_892,"Anchorage Municipality, Alaska","[64, 65, 52, 59]",1,0
Person_893,"Anchorage Municipality, Alaska","[65, 52, 59, 64]",1,0
Person_894,"Anchorage Municipality, Alaska","[52, 65, 64, 59]",1,0
Person_895,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_896,"Anchorage Municipality, Alaska","[59, 52, 65, 64]",1,0
Person_897,"Anchorage Municipality, Alaska","[65, 52, 59, 64]",1,0
Person_898,"Anchorage Municipality, Alaska","[59, 52, 64, 65]",1,0
Person_899,"Anchorage Municipality, Alaska","[65, 52, 59, 64]",1,0
Person_900,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_901,"Anchorage Municipality, Alaska","[59, 65, 64, 52]",1,0
Person_902,"Anchorage Municipality, Alaska","[64, 52, 59, 65]",1,0
Person_903,"Anchorage Municipality, Alaska","[52, 59, 65, 64]",1,0
Person_904,"Anchorage Municipality, Alaska","[59, 52, 65, 64]",1,0
Person_905,"Anchorage Municipality, Alaska","[59, 64, 52, 65]",1,0
Person_906,"Anchorage Municipality, Alaska","[59, 64, 52, 65]",1,0
Person_907,"Anchorage Municipality, Alaska","[64, 65, 52, 59]",1,0
Person_908,"Anchorage Municipality, Alaska","[65, 64, 52, 59]",1,0
Person_909,"Anchorage Municipality, Alaska","[59, 64, 65, 52]",1,0
Person_910,"Anchorage Municipality, Alaska","[59, 65, 52, 64]",1,0
Person_911,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_912,"Anchorage Municipality, Alaska","[64, 52, 59, 65]",1,0
Person_913,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_914,"Anchorage Municipality, Alaska","[65, 52, 64, 59]",1,0
Person_915,"Anchorage Municipality, Alaska","[64, 52, 59, 65]",1,0
Person_916,"Anchorage Municipality, Alaska","[65, 64, 59, 52]",1,0
Person_917,"Anchorage Municipality, Alaska","[59, 64, 65, 52]",1,0
Person_918,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_919,"Anchorage Municipality, Alaska","[52, 59, 65, 64]",1,0
Person_920,"Anchorage Municipality, Alaska","[52, 64, 59, 65]",1,0
Person_921,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_922,"Anchorage Municipality, Alaska","[52, 59, 65, 64]",1,0
Person_923,"Anchorage Municipality, Alaska","[59, 65, 52, 64]",1,0
Person_924,"Anchorage Municipality, Alaska","[64, 59, 52, 65]",1,0
Person_925,"Anchorage Municipality, Alaska","[59, 65, 64, 52]",1,0
Person_926,"Anchorage Municipality, Alaska","[65, 52, 59, 64]",1,0
Person_927,"Anchorage Municipality, Alaska","[65, 64, 52, 59]",1,0
Person_928,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_929,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_930,"Anchorage Municipality, Alaska","[52, 64, 59, 65]",1,0
Person_931,"Anchorage Municipality, Alaska","[65, 64, 59, 52]",1,0
Person_932,"Anchorage Municipality, Alaska","[64, 52, 65, 59]",1,0
Person_933,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_934,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_935,"Anchorage Municipality, Alaska","[64, 65, 52, 59]",1,0
Person_936,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_937,"Anchorage Municipality, Alaska","[52, 64, 59, 65]",1,0
Person_938,"Anchorage Municipality, Alaska","[52, 65, 64, 59]",1,0
Person_939,"Anchorage Municipality, Alaska","[65, 64, 59, 52]",1,0
Person_940,"Anchorage Municipality, Alaska","[65, 52, 64, 59]",1,0
Person_941,"Anchorage Municipality, Alaska","[65, 52, 59, 64]",1,0
Person_942,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_943,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_944,"Anchorage Municipality, Alaska","[52, 65, 59, 64]",1,0
Person_945,"Anchorage Municipality, Alaska","[65, 64, 52, 59]",1,0
Person_946,"Anchorage Municipality, Alaska","[52, 64, 59, 65]",1,0
Person_947,"Anchorage Municipality, Alaska","[65, 52, 59, 64]",1,0
Person_948,"Anchorage Municipality, Alaska","[52, 59, 64, 65]",1,0
Person_949,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_950,"Anchorage Municipality, Alaska","[65, 64, 52, 59]",1,0
Person_951,"Anchorage Municipality, Alaska","[65, 64, 59, 52]",1,0
Person_952,"Anchorage Municipality, Alaska","[65, 59, 52, 64]",1,0
Person_953,"Anchorage Municipality, Alaska","[52, 59, 64, 65]",1,0
Person_954,"Anchorage Municipality, Alaska","[65, 52, 64, 59]",1,0
Person_955,"Anchorage Municipality, Alaska","[52, 65, 59, 64]",1,0
Person_956,"Anchorage Municipality, Alaska","[52, 64, 59, 65]",1,0
Person_957,"Anchorage Municipality, Alaska","[65, 52, 64, 59]",1,0
Person_958,"Anchorage Municipality, Alaska","[52, 59, 64, 65]",1,0
Person_959,"Anchorage Municipality, Alaska","[65, 52, 59, 64]",1,0
Person_960,"Anchorage Municipality, Alaska","[64, 59, 65, 52]",1,0
Person_961,"Anchorage Municipality, Alaska","[65, 52, 64, 59]",1,0
Person_962,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_963,"Anchorage Municipality, Alaska","[59, 65, 64, 52]",1,0
Person_964,"Anchorage Municipality, Alaska","[52, 65, 59, 64]",1,0
Person_965,"Anchorage Municipality, Alaska","[59, 52, 65, 64]",1,0
Person_966,"Anchorage Municipality, Alaska","[52, 64, 59, 65]",1,0
Person_967,"Anchorage Municipality, Alaska","[64, 59, 65, 52]",1,0
Person_968,"Anchorage Municipality, Alaska","[64, 59, 65, 52]",1,0
Person_969,"Anchorage Municipality, Alaska","[64, 52, 59, 65]",1,0
Person_970,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_971,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_972,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_973,"Anchorage Municipality, Alaska","[52, 65, 59, 64]",1,0
Person_974,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_975,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_976,"Anchorage Municipality, Alaska","[52, 65, 64, 59]",1,0
Person_977,"Anchorage Municipality, Alaska","[52, 65, 64, 59]",1,0
Person_978,"Anchorage Municipality, Alaska","[64, 52, 65, 59]",1,0
Person_979,"Anchorage Municipality, Alaska","[65, 59, 52, 64]",1,0
Person_980,"Anchorage Municipality, Alaska","[59, 65, 64, 52]",1,0
Person_981,"Anchorage Municipality, Alaska","[65, 52, 59, 64]",1,0
Person_982,"Anchorage Municipality, Alaska","[65, 52, 64, 59]",1,0
Person_983,"Anchorage Municipality, Alaska","[59, 64, 52, 65]",1,0
Person_984,"Anchorage Municipality, Alaska","[65, 64, 52, 59]",1,0
Person_985,"Anchorage Municipality, Alaska","[52, 59, 64, 65]",1,0
Person_986,"Anchorage Municipality, Alaska","[52, 59, 65, 64]",1,0
Person_987,"Anchorage Municipality, Alaska","[59, 64, 52, 65]",1,0
Person_988,"Anchorage Municipality, Alaska","[59, 65, 64, 52]",1,0
Person_989,"Anchorage Municipality, Alaska","[64, 52, 59, 65]",1,0
Person_990,"Anchorage Municipality, Alaska","[64, 59, 52, 65]",1,0
Person_991,"Anchorage Municipality, Alaska","[52, 64, 59, 65]",1,0
Person_992,"Anchorage Municipality, Alaska","[59, 64, 52, 65]",1,0
Person_993,"Anchorage Municipality, Alaska","[65, 64, 59, 52]",1,0
Person_994,"Anchorage Municipality, Alaska","[59, 65, 52, 64]",1,0
Person_995,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_996,"Anchorage Municipality, Alaska","[64, 59, 52, 65]",1,0
Person_997,"Anchorage Municipality, Alaska","[65, 64, 52, 59]",1,0
Person_998,"Anchorage Municipality, Alaska","[52, 64, 59, 65]",1,0
Person_999,"Anchorage Municipality, Alaska","[52, 65, 64, 59]",1,0
Person_1000,"Anchorage Municipality, Alaska","[64, 52, 65, 59]",1,0
Person_1001,"Anchorage Municipality, Alaska","[65, 64, 59, 52]",1,0
Person_1002,"Anchorage Municipality, Alaska","[59, 64, 52, 65]",1,0
Person_1003,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_1004,"Anchorage Municipality, Alaska","[64, 52, 65, 59]",1,0
Person_1005,"Anchorage Municipality, Alaska","[64, 59, 65, 52]",1,0
Person_1006,"Anchorage Municipality, Alaska","[64, 52, 65, 59]",1,0
Person_1007,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_1008,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_1009,"Anchorage Municipality, Alaska","[65, 64, 59, 52]",1,0
Person_1010,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_1011,"Anchorage Municipality, Alaska","[65, 59, 52, 64]",1,0
Person_1012,"Anchorage Municipality, Alaska","[65, 52, 64, 59]",1,0
Person_1013,"Anchorage Municipality, Alaska","[64, 59, 65, 52]",1,0
Person_1014,"Anchorage Municipality, Alaska","[64, 59, 65, 52]",1,0
Person_1015,"Anchorage Municipality, Alaska","[65, 52, 64, 59]",1,0
Person_1016,"Anchorage Municipality, Alaska","[59, 64, 65, 52]",1,0
Person_1017,"Anchorage Municipality, Alaska","[52, 59, 65, 64]",1,0
Person_1018,"Anchorage Municipality, Alaska","[64, 59, 65, 52]",1,0
Person_1019,"Anchorage Municipality, Alaska","[65, 64, 59, 52]",1,0
Person_1020,"Anchorage Municipality, Alaska","[52, 65, 64, 59]",1,0
Person_1021,"Anchorage Municipality, Alaska","[59, 52, 65, 64]",1,0
Person_1022,"Anchorage Municipality, Alaska","[64, 65, 59, 52]",1,0
Person_1023,"Anchorage Municipality, Alaska","[59, 65, 64, 52]",1,0
Person_1024,"Anchorage Municipality, Alaska","[64, 59, 65, 52]",1,0
Person_1025,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_1026,"Anchorage Municipality, Alaska","[59, 65, 64, 52]",1,0
Person_1027,"Anchorage Municipality, Alaska","[65, 52, 59, 64]",1,0
Person_1028,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_1029,"Anchorage Municipality, Alaska","[52, 65, 59, 64]",1,0
Person_1030,"Anchorage Municipality, Alaska","[52, 64, 65, 59]",1,0
Person_1031,"Anchorage Municipality, Alaska","[59, 52, 65, 64]",1,0
Person_1032,"Anchorage Municipality, Alaska","[52, 65, 59, 64]",1,0
Person_1033,"Anchorage Municipality, Alaska","[64, 65, 52, 59]",1,0
Person_1034,"Anchorage Municipality, Alaska","[52, 59, 64, 65]",1,0
Person_1035,"Anchorage Municipality, Alaska","[65, 64, 52, 59]",1,0
Person_1036,"Anchorage Municipality, Alaska","[59, 65, 52, 64]",1,0
Person_1037,"Anchorage Municipality, Alaska","[64, 65, 52, 59]",1,0
Person_1038,"Anchorage Municipality, Alaska","[59, 52, 65, 64]",1,0
Person_1039,"Anchorage Municipality, Alaska","[65, 59, 52, 64]",1,0
Person_1040,"Anchorage Municipality, Alaska","[59, 64, 52, 65]",1,0
Person_1041,"Anchorage Municipality, Alaska","[52, 59, 64, 65]",1,0
Person_1042,"Anchorage Municipality, Alaska","[65, 59, 64, 52]",1,0
Person_1043,"Anchorage Municipality, Alaska","[65, 64, 59, 52]",1,0
Person_1044,"Anchorage Municipality, Alaska","[52, 65, 64, 59]",1,0
Person_1045,"Anchorage Municipality, Alaska","[59, 65, 64, 52]",1,0
Person_1046,"Anchorage Municipality, Alaska","[60, 61, 2]",1,1
Person_1047,"Anchorage Municipality, Alaska","[2, 61, 60]",1,1
Person_1048,"Anchorage Municipality, Alaska","[2, 61, 60]",1,1
Person_1049,"Anchorage Municipality, Alaska","[2, 60, 61]",1,1
Person_1050,"Anchorage Municipality, Alaska","[60, 61, 2]",1,1
Person_1051,"Anchorage Municipality, Alaska","[60, 61, 2]",1,1
Person_1052,"Anchorage Municipality, Alaska","[2, 60, 61]",1,1
Person_1053,"Anchorage Municipality, Alaska","[2, 61, 60]",1,1
Person_1054,"Anchorage Municipality, Alaska","[60, 2, 61]",1,1
Person_1055,"Anchorage Municipality, Alaska","[2, 61, 60]",1,1
Person_1056,"Anchorage Municipality, Alaska","[60, 2, 61]",1,1
Person_1057,"Anchorage Municipality, Alaska","[60, 61, 2]",1,1
Person_1058,"Anchorage Municipality, Alaska","[61, 60, 2]",1,1
Person_1059,"Anchorage Municipality, Alaska","[2, 61, 60]",1,1
Person_1060,"Anchorage Municipality, Alaska","[2, 60, 61]",1,1
Person_1061,"Anchorage Municipality, Alaska","[61, 2, 60]",1,1
Person_1062,"Anchorage Municipality, Alaska","[61, 60, 2]",1,1
Person_1063,"Anchorage Municipality, Alaska","[61, 60, 2]",1,1
Person_1064,"Anchorage Municipality, Alaska","[2, 60, 61]",1,1
Person_1065,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1066,"Anchorage Municipality, Alaska","[59, 64, 52]",1,0
Person_1067,"Anchorage Municipality, Alaska","[59, 2, 64]",1,0
Person_1068,"Anchorage Municipality, Alaska","[2, 59, 64]",1,0
Person_1069,"Anchorage Municipality, Alaska","[2, 52, 59]",1,0
Person_1070,"Anchorage Municipality, Alaska","[52, 2, 59]",1,0
Person_1071,"Anchorage Municipality, Alaska","[59, 2, 64]",1,0
Person_1072,"Anchorage Municipality, Alaska","[59, 2, 64]",1,0
Person_1073,"Anchorage Municipality, Alaska","[64, 59, 52]",1,0
Person_1074,"Anchorage Municipality, Alaska","[52, 59, 2]",1,0
Person_1075,"Anchorage Municipality, Alaska","[64, 59, 2]",1,0
Person_1076,"Anchorage Municipality, Alaska","[64, 2, 59]",1,0
Person_1077,"Anchorage Municipality, Alaska","[64, 2, 59]",1,0
Person_1078,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1079,"Anchorage Municipality, Alaska","[59, 52, 2]",1,0
Person_1080,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1081,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1082,"Anchorage Municipality, Alaska","[52, 64, 2]",1,0
Person_1083,"Anchorage Municipality, Alaska","[59, 52, 2]",1,0
Person_1084,"Anchorage Municipality, Alaska","[2, 59, 64]",1,0
Person_1085,"Anchorage Municipality, Alaska","[64, 59, 2]",1,0
Person_1086,"Anchorage Municipality, Alaska","[59, 64, 2]",1,0
Person_1087,"Anchorage Municipality, Alaska","[52, 59, 2]",1,0
Person_1088,"Anchorage Municipality, Alaska","[59, 2, 52]",1,0
Person_1089,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1090,"Anchorage Municipality, Alaska","[64, 52, 59]",1,0
Person_1091,"Anchorage Municipality, Alaska","[2, 52, 59]",1,0
Person_1092,"Anchorage Municipality, Alaska","[59, 2, 64]",1,0
Person_1093,"Anchorage Municipality, Alaska","[64, 59, 52]",1,0
Person_1094,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1095,"Anchorage Municipality, Alaska","[59, 64, 52]",1,0
Person_1096,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1097,"Anchorage Municipality, Alaska","[59, 64, 2]",1,0
Person_1098,"Anchorage Municipality, Alaska","[64, 52, 2]",1,0
Person_1099,"Anchorage Municipality, Alaska","[52, 64, 59]",1,0
Person_1100,"Anchorage Municipality, Alaska","[59, 52, 64]",1,0
Person_1101,"Anchorage Municipality, Alaska","[64, 59, 2]",1,0
Person_1102,"Anchorage Municipality, Alaska","[52, 2, 59]",1,0
Person_1103,"Anchorage Municipality, Alaska","[59, 52, 2]",1,0
Person_1104,"Anchorage Municipality, Alaska","[64, 59, 2]",1,0
Person_1105,"Anchorage Municipality, Alaska","[52, 2, 59]",1,0
Person_1106,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1107,"Anchorage Municipality, Alaska","[59, 64, 2]",1,0
Person_1108,"Anchorage Municipality, Alaska","[2, 52, 59]",1,0
Person_1109,"Anchorage Municipality, Alaska","[64, 52, 2]",1,0
Person_1110,"Anchorage Municipality, Alaska","[59, 64, 52]",1,0
Person_1111,"Anchorage Municipality, Alaska","[59, 2, 64]",1,0
Person_1112,"Anchorage Municipality, Alaska","[2, 59, 64]",1,0
Person_1113,"Anchorage Municipality, Alaska","[64, 52, 2]",1,0
Person_1114,"Anchorage Municipality, Alaska","[59, 52, 64]",1,0
Person_1115,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1116,"Anchorage Municipality, Alaska","[52, 64, 59]",1,0
Person_1117,"Anchorage Municipality, Alaska","[52, 64, 2]",1,0
Person_1118,"Anchorage Municipality, Alaska","[2, 59, 52]",1,0
Person_1119,"Anchorage Municipality, Alaska","[64, 52, 59]",1,0
Person_1120,"Anchorage Municipality, Alaska","[52, 2, 59]",1,0
Person_1121,"Anchorage Municipality, Alaska","[52, 59, 2]",1,0
Person_1122,"Anchorage Municipality, Alaska","[59, 64, 52]",1,0
Person_1123,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1124,"Anchorage Municipality, Alaska","[64, 59, 2]",1,0
Person_1125,"Anchorage Municipality, Alaska","[64, 2, 59]",1,0
Person_1126,"Anchorage Municipality, Alaska","[59, 52, 64]",1,0
Person_1127,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1128,"Anchorage Municipality, Alaska","[59, 52, 64]",1,0
Person_1129,"Anchorage Municipality, Alaska","[59, 2, 64]",1,0
Person_1130,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1131,"Anchorage Municipality, Alaska","[64, 59, 52]",1,0
Person_1132,"Anchorage Municipality, Alaska","[2, 64, 59]",1,0
Person_1133,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1134,"Anchorage Municipality, Alaska","[59, 64, 2]",1,0
Person_1135,"Anchorage Municipality, Alaska","[64, 59, 2]",1,0
Person_1136,"Anchorage Municipality, Alaska","[2, 59, 52]",1,0
Person_1137,"Anchorage Municipality, Alaska","[64, 2, 59]",1,0
Person_1138,"Anchorage Municipality, Alaska","[64, 52, 59]",1,0
Person_1139,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1140,"Anchorage Municipality, Alaska","[64, 52, 59]",1,0
Person_1141,"Anchorage Municipality, Alaska","[64, 52, 59]",1,0
Person_1142,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1143,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1144,"Anchorage Municipality, Alaska","[2, 59, 64]",1,0
Person_1145,"Anchorage Municipality, Alaska","[2, 64, 59]",1,0
Person_1146,"Anchorage Municipality, Alaska","[64, 52, 59]",1,0
Person_1147,"Anchorage Municipality, Alaska","[52, 2, 59]",1,0
Person_1148,"Anchorage Municipality, Alaska","[59, 64, 2]",1,0
Person_1149,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1150,"Anchorage Municipality, Alaska","[64, 52, 59]",1,0
Person_1151,"Anchorage Municipality, Alaska","[52, 64, 59]",1,0
Person_1152,"Anchorage Municipality, Alaska","[59, 2, 52]",1,0
Person_1153,"Anchorage Municipality, Alaska","[52, 64, 59]",1,0
Person_1154,"Anchorage Municipality, Alaska","[64, 2, 59]",1,0
Person_1155,"Anchorage Municipality, Alaska","[52, 64, 59]",1,0
Person_1156,"Anchorage Municipality, Alaska","[64, 52, 2]",1,0
Person_1157,"Anchorage Municipality, Alaska","[59, 52, 64]",1,0
Person_1158,"Anchorage Municipality, Alaska","[2, 52, 59]",1,0
Person_1159,"Anchorage Municipality, Alaska","[64, 59, 52]",1,0
Person_1160,"Anchorage Municipality, Alaska","[59, 52, 2]",1,0
Person_1161,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1162,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1163,"Anchorage Municipality, Alaska","[52, 64, 59]",1,0
Person_1164,"Anchorage Municipality, Alaska","[52, 2, 59]",1,0
Person_1165,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1166,"Anchorage Municipality, Alaska","[59, 52, 2]",1,0
Person_1167,"Anchorage Municipality, Alaska","[59, 64, 2]",1,0
Person_1168,"Anchorage Municipality, Alaska","[2, 59, 52]",1,0
Person_1169,"Anchorage Municipality, Alaska","[52, 59, 2]",1,0
Person_1170,"Anchorage Municipality, Alaska","[2, 52, 59]",1,0
Person_1171,"Anchorage Municipality, Alaska","[52, 59, 2]",1,0
Person_1172,"Anchorage Municipality, Alaska","[2, 52, 59]",1,0
Person_1173,"Anchorage Municipality, Alaska","[2, 59, 52]",1,0
Person_1174,"Anchorage Municipality, Alaska","[64, 2, 59]",1,0
Person_1175,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1176,"Anchorage Municipality, Alaska","[59, 64, 52]",1,0
Person_1177,"Anchorage Municipality, Alaska","[59, 64, 2]",1,0
Person_1178,"Anchorage Municipality, Alaska","[59, 64, 52]",1,0
Person_1179,"Anchorage Municipality, Alaska","[59, 64, 52]",1,0
Person_1180,"Anchorage Municipality, Alaska","[2, 59, 52]",1,0
Person_1181,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1182,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1183,"Anchorage Municipality, Alaska","[52, 64, 2]",1,0
Person_1184,"Anchorage Municipality, Alaska","[52, 64, 2]",1,0
Person_1185,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1186,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1187,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1188,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1189,"Anchorage Municipality, Alaska","[64, 52, 2]",1,0
Person_1190,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1191,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1192,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1193,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1194,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1195,"Anchorage Municipality, Alaska","[52, 64, 2]",1,0
Person_1196,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1197,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1198,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1199,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1200,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1201,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1202,"Anchorage Municipality, Alaska","[64, 52, 2]",1,0
Person_1203,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1204,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1205,"Anchorage Municipality, Alaska","[52, 64, 2]",1,0
Person_1206,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1207,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1208,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1209,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1210,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1211,"Anchorage Municipality, Alaska","[64, 52, 2]",1,0
Person_1212,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1213,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1214,"Anchorage Municipality, Alaska","[52, 64, 2]",1,0
Person_1215,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1216,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1217,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1218,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
Person_1219,"Anchorage Municipality, Alaska","[64, 52, 2]",1,0
Person_1220,"Anchorage Municipality, Alaska","[64, 2, 52]",1,0
Person_1221,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1222,"Anchorage Municipality, Alaska","[52, 2, 64]",1,0
Person_1223,"Anchorage Municipality, Alaska","[2, 52, 64]",1,0
Person_1224,"Anchorage Municipality, Alaska","[2, 64, 52]",1,0
